,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,chiller_type,CoolingDemand_intensity_kWh/sqm,Total_w4e_intensity_factor_(L/kWh),chp_id,Total_annual_water_consumption_L,percent_evaporation,Total_WaterConsumption_intensity_L/kWh,Total_WaterConsumption_intensity_L/kWh_sqm
375,las_vegas,primary_school,704862.1573835402,1119947.6500649592,14980.670384924813,3432940.671107004,6871.0,3B,NWPP,AbsorptionChiller,102.58509058121673,0.0279,RE2,3502638.4658407457,0.9801013449108537,4.969253107363001,0.000723221235244215
376,las_vegas,quick_service_restaurant,80058.85992826993,127204.63299714022,1701.5176363421688,394848.3366086752,232.0,3B,NWPP,AbsorptionChiller,345.0812927942669,0.0279,RE2,402764.67305467016,0.9803450079522729,5.030856964682409,0.021684728296044866
377,las_vegas,secondary_school,6715688.039868019,10670482.107790276,142730.75647399464,31323216.34271736,19592.0,3B,NWPP,AbsorptionChiller,342.77705389281437,0.0279,RE2,31987273.338252548,0.9792399624527839,4.763067186617142,0.00024311286170973568
378,las_vegas,small_hotel,516329.3981468685,820390.0437222472,10973.720808614788,2303890.707478434,4014.0,3B,NWPP,AbsorptionChiller,128.63213705701756,0.0279,RE2,2354946.1089212084,0.9783199278958605,4.560937489465495,0.0011362574712171138
379,las_vegas,small_office,35231.41060446147,55978.79684931117,748.7849133801565,170942.3245334515,511.0,3B,NWPP,AbsorptionChiller,68.9460090106878,0.0279,RE2,174426.05762759998,0.9800274503618819,4.950867837392575,0.009688586765934589
380,las_vegas,stand_alone_retail,216866.4138548047,344576.6353470792,4609.134182460788,1079957.8236389942,2294.0,3B,NWPP,AbsorptionChiller,94.53636175013283,0.0279,RE2,1101401.8898853685,0.9805302075079914,5.078711222765797,0.0022139107335509144
381,las_vegas,strip_mall,203721.03072605998,323690.0821536284,4329.750973031185,1017189.2741756478,2090.0,3B,NWPP,AbsorptionChiller,97.47417738088994,0.0279,RE2,1037333.5058296747,0.9805807567760811,5.09193136384902,0.0024363307961000097
382,las_vegas,supermarket,251168.3699391733,399078.63223668665,5338.16508910723,1267624.465142452,4181.0,3B,NWPP,AbsorptionChiller,60.07375506796779,0.0279,RE2,1292460.358668941,0.9807840191307169,5.145792676768745,0.0012307564402699702
383,las_vegas,warehouse,76466.8579176109,121497.34091353723,1625.1756202756208,393372.3516514049,4835.0,3B,NWPP,AbsorptionChiller,15.815275680995017,0.0279,RE2,400933.50571712933,0.981141127000099,5.243232383748715,0.0010844327577556804
384,los_angeles,full_service_restaurant,38089.07487112025,60519.307850780104,809.5198045942097,125225.68547093085,569.52,3B-CA,CAMX,AbsorptionChiller,66.87925774532984,0.0279,RE2,128991.98856176474,0.970802038693818,3.3865875975782376,0.005946389235809519
385,los_angeles,hospital,14675155.111352984,23317190.899149735,311895.96329995495,43740283.29903264,22422.0,3B-CA,CAMX,AbsorptionChiller,654.4980426078398,0.0279,RE2,45191383.968748905,0.9678898820465481,3.0794484709594636,0.00013734049018640013
386,los_angeles,large_hotel,3375500.7776277964,5363295.680008603,71740.64319384914,10188425.193647819,11345.0,3B-CA,CAMX,AbsorptionChiller,297.53202094559686,0.0279,RE2,10522199.61728264,0.9682790257004249,3.1172262459608544,0.0002747665267484226
387,los_angeles,large_office,5201055.2692618435,8263898.927827175,110539.76132271168,16318970.436297636,46320.0,3B-CA,CAMX,AbsorptionChiller,112.28530374054067,0.0279,RE2,16833258.341753468,0.9694481071332349,3.236508260398186,6.987280354918364e-05
388,los_angeles,medium_office,299648.52896584,476108.21824572486,6368.530068954006,955324.5525491702,4982.0,3B-CA,CAMX,AbsorptionChiller,60.146232229193096,0.0279,RE2,984954.2346726279,0.9699177067518211,3.287031770427656,0.0006597815677293569
389,los_angeles,midrise_apartment,108282.11874416638,172048.255337952,2301.3559637093445,337991.38200433896,3135.0,3B-CA,CAMX,AbsorptionChiller,34.53975079558736,0.0279,RE2,348698.4753083407,0.9692941206739323,3.220277543074272,0.0010272017681257645
390,los_angeles,outpatient_healthcare,1193160.9061363568,1895800.106416657,25358.646458417985,3646748.1992545472,3804.0,3B-CA,CAMX,AbsorptionChiller,313.6595441998835,0.0279,RE2,3764729.6840726724,0.9686613662284265,3.1552573208784227,0.0008294577604832867
391,los_angeles,primary_school,306507.75873932877,487006.7722191563,6514.3115657399,985755.2347513618,6871.0,3B-CA,CAMX,AbsorptionChiller,44.60890099539059,0.0279,RE2,1016063.1674856321,0.9701712120819507,3.3149672023465766,0.00048245775030513415
392,los_angeles,quick_service_restaurant,10498.060752268371,16680.25208415974,223.11878452154352,35405.039775243305,232.0,3B-CA,CAMX,AbsorptionChiller,45.25026186322574,0.0279,RE2,36443.10328276654,0.9715155018641313,3.471412877363287,0.014962986540358995
393,los_angeles,secondary_school,3890804.18388832,6182055.53662253,82692.55825490592,12367798.764542414,19592.0,3B-CA,CAMX,AbsorptionChiller,198.5914752903389,0.0279,RE2,12752527.138050871,0.9698312052706394,3.27760702809425,0.00016729313128288333
394,los_angeles,small_hotel,372311.7496972682,591562.0022967691,7912.865720232603,1143071.47714978,4014.0,3B-CA,CAMX,AbsorptionChiller,92.75330087126761,0.0279,RE2,1179886.2041648955,0.9687980697755743,3.169081301152266,0.0007895070506109283
395,los_angeles,small_office,15527.703098261163,24671.794922792757,330.01544984837733,50066.81552195389,511.0,3B-CA,CAMX,AbsorptionChiller,30.386894517145134,0.0279,RE2,51602.21737590844,0.9702454287425373,3.3232357064894553,0.006503396685889345
396,los_angeles,stand_alone_retail,48992.813580872746,77844.13713405348,1041.2605979721484,159194.58731834145,2294.0,3B-CA,CAMX,AbsorptionChiller,21.356937044844265,0.0279,RE2,164039.0679428419,0.9704675191998258,3.3482271368649115,0.0014595584729140852
397,los_angeles,strip_mall,46946.748953050395,74593.16778095781,997.7749044154981,153034.41437453777,2090.0,3B-CA,CAMX,AbsorptionChiller,22.462559307679616,0.0279,RE2,157676.57715440987,0.9705589576863651,3.358626117265245,0.0016069981422321747
398,los_angeles,supermarket,29681.180776676327,47160.098345163475,630.8240287736267,99419.27762518726,4181.0,3B-CA,CAMX,AbsorptionChiller,7.0990626110204085,0.0279,RE2,102354.19592596107,0.9713258623721023,3.4484543150787212,0.0008247917519920404
399,los_angeles,warehouse,2946.9747711806117,4682.41546976475,62.633037136825294,9741.044099379662,4835.0,3B-CA,CAMX,AbsorptionChiller,0.6095087427467656,0.0279,RE2,10032.445248576976,0.9709541251432549,3.4043200324235543,0.0007040992828176947
400,miami,full_service_restaurant,333075.1009053597,529219.3269940747,7078.956144575305,1147310.9278407905,569.52,1A,FRCC,AbsorptionChiller,584.8347747319843,0.0279,RE2,1180245.8779876323,0.9720948399303057,3.5434827604330246,0.006221875896251273
401,miami,hospital,18181533.961485554,28888437.294360336,386418.2017947724,59760222.946767494,22422.0,1A,FRCC,AbsorptionChiller,810.879224042706,0.0279,RE2,61558039.45417667,0.9707947731384873,3.3857450963475784,0.0001510010300752644
402,miami,large_hotel,4501829.695100983,7152907.182215945,95678.88711987901,14898052.597888619,11345.0,1A,FRCC,AbsorptionChiller,396.81178449545905,0.0279,RE2,15343200.062153291,0.9709873127860265,3.4082142376132514,0.00030041553438635976
403,miami,large_office,10589690.60717502,16825841.742511455,225066.22437115942,35996163.46016976,46320.0,1A,FRCC,AbsorptionChiller,228.62026354004794,0.0279,RE2,37043287.46094245,0.971732422456383,3.498051910585929,7.551925540988621e-05
404,miami,medium_office,920468.298026496,1462521.8513087677,19563.019560723213,3182063.39843682,4982.0,1A,FRCC,AbsorptionChiller,184.75879125381292,0.0279,RE2,3273080.6417697724,0.9721921781665182,3.555886333931683,0.0007137467551047136
405,miami,midrise_apartment,405308.6893941922,643990.47314855,8614.160678591223,1383112.2544319972,3135.0,1A,FRCC,AbsorptionChiller,129.28506838730215,0.0279,RE2,1423189.766809821,0.9718396567257083,3.5113724527767656,0.0011200550088602123
406,miami,outpatient_healthcare,2215771.0834806184,3520614.0548636243,47092.52142757439,7438855.856231522,3804.0,1A,FRCC,AbsorptionChiller,582.4845119559985,0.0279,RE2,7657954.521886456,0.9713894010432225,3.456112672910708,0.0009085469697451914
407,miami,primary_school,1356672.9030103134,2155602.5014497167,28833.82143197916,4729248.904269868,6871.0,1A,FRCC,AbsorptionChiller,197.4491199258206,0.0279,RE2,4863398.693025501,0.9724164525215637,3.5847982827947216,0.0005217287560463865
408,miami,quick_service_restaurant,134955.77569957165,214429.73250042996,2868.260086201576,467244.85993062594,232.0,1A,FRCC,AbsorptionChiller,581.705929739533,0.0279,RE2,480589.4832081151,0.9722328021237402,3.561088665652718,0.01534952011057206
409,miami,secondary_school,13001265.61455965,20657566.476467013,276320.23186144076,44718861.45012231,19592.0,1A,FRCC,AbsorptionChiller,663.6007357370177,0.0279,RE2,46004445.49317282,0.9720552214189542,3.538459012917488,0.00018060734038982687
410,miami,small_hotel,882641.2277602147,1402418.8396634518,18759.068227330394,2978084.4384944844,4014.0,1A,FRCC,AbsorptionChiller,219.8906895267102,0.0279,RE2,3065361.2861327883,0.971528038788403,3.472941428207961,0.0008652071320896764
411,miami,small_office,77860.89656315124,123712.31342811788,1654.8035882888503,269755.7613765819,511.0,1A,FRCC,AbsorptionChiller,152.36966059325096,0.0279,RE2,277454.76000999945,0.9722513369994443,3.563467314879454,0.006973517250253334
412,miami,stand_alone_retail,494478.4787146058,785671.3606243168,10509.315934281065,1724233.4307668433,2294.0,1A,FRCC,AbsorptionChiller,215.55295497585257,0.0279,RE2,1773128.1815329145,0.972424582004105,3.5858551137395343,0.0015631452108716365
413,miami,strip_mall,395947.9090670562,629117.2332954352,8415.212894038516,1387413.6235644089,2090.0,1A,FRCC,AbsorptionChiller,189.44876031916564,0.0279,RE2,1426565.528376336,0.9725551304632404,3.6029121399773283,0.001723881406687717
414,miami,supermarket,431613.59909479733,685786.051895064,9173.227692761417,1510582.2588608381,4181.0,1A,FRCC,AbsorptionChiller,103.23214520325217,0.0279,RE2,1553260.8389475709,0.9725232369112904,3.598730072929006,0.0008607342915400636
415,miami,warehouse,417101.76681913476,662728.3628348473,8864.802884129362,1505610.1717887234,4835.0,1A,FRCC,AbsorptionChiller,86.26716997293377,0.0279,RE2,1546853.8008051447,0.9733370865462827,3.708576476675289,0.0007670271926939584
416,minneapolis,full_service_restaurant,58445.38786568652,92863.22738659082,1242.1593101053923,211120.76363228564,569.52,6A,MROW,AbsorptionChiller,102.6221868690942,0.0279,RE2,216899.92854265266,0.9733556163471462,3.711155601210328,0.006516286699695056
417,minneapolis,hospital,12220318.45247957,19416728.20782862,259722.50151003368,35317935.19065137,22422.0,6A,MROW,AbsorptionChiller,545.014648670037,0.0279,RE2,36526298.043103985,0.9669180038166845,2.9889808669996323,0.00013330572058690716
418,minneapolis,large_hotel,2759755.958306853,4384945.578198663,58654.01330054804,8047044.772466393,11345.0,6A,MROW,AbsorptionChiller,243.25746657618802,0.0279,RE2,8319933.453299102,0.9672006173649742,3.0147352081100287,0.00026573249961304795
419,minneapolis,large_office,3170163.0869383183,5037036.904801991,67376.53280772915,11026491.981137678,46320.0,6A,MROW,AbsorptionChiller,68.4404811515181,0.0279,RE2,11339962.315431258,0.9723570215161109,3.5770911478195186,7.7225629270715e-05
420,minneapolis,medium_office,234904.38351073337,373236.96491149854,4992.501164214781,834459.1657593519,4982.0,6A,MROW,AbsorptionChiller,47.15061893029574,0.0279,RE2,857686.8526659119,0.9729182197041235,3.6512168902404585,0.0007328817523565754
421,minneapolis,midrise_apartment,91041.63081959124,144655.03563557277,1934.9381270190495,317558.5637229153,3135.0,6A,MROW,AbsorptionChiller,29.040392605930222,0.0279,RE2,326560.8925195742,0.9724329244472552,3.5869402775384116,0.0011441595781621727
422,minneapolis,outpatient_healthcare,859087.7428124285,1364994.969135294,18258.47816057337,2689108.348154403,3804.0,6A,MROW,AbsorptionChiller,225.8379975847604,0.0279,RE2,2774056.1929629203,0.9693777490794856,3.229072019909615,0.0008488622554967441
423,minneapolis,primary_school,252154.34036805455,400645.22969590855,5359.120247289047,915282.4166515946,6871.0,6A,MROW,AbsorptionChiller,36.69834672799513,0.0279,RE2,940215.8043673317,0.9734812076122091,3.72873139123822,0.0005426766687873992
424,minneapolis,quick_service_restaurant,23566.730710415573,37444.91657321585,500.871583365366,85733.71650107965,232.0,6A,MROW,AbsorptionChiller,101.58073582075679,0.0279,RE2,88064.02909112857,0.9735384286399442,3.736794474093418,0.016106872733161283
425,minneapolis,secondary_school,3210837.3087884746,5101663.723963902,68240.9956027844,11416409.587968932,19592.0,6A,MROW,AbsorptionChiller,163.885121926729,0.0279,RE2,11733901.84844449,0.9729423115536248,3.654467891078533,0.000186528577535654
426,minneapolis,small_hotel,282436.0612098215,448759.5194778272,6002.707754246085,919044.9752807034,4014.0,6A,MROW,AbsorptionChiller,70.36274569253152,0.0279,RE2,946972.6635718159,0.9705084535536916,3.3528744860533615,0.0008352950887028803
427,minneapolis,small_office,14392.478470317683,22868.049125060355,305.8881424224856,51552.40190006433,511.0,6A,MROW,AbsorptionChiller,28.165319902774332,0.0279,RE2,52975.55109260662,0.9731357359538463,3.6807802910291447,0.007203092546045293
428,minneapolis,stand_alone_retail,72166.95675186455,114665.27572796278,1533.7883874996285,261654.6216121695,2294.0,6A,MROW,AbsorptionChiller,31.459004686950543,0.0279,RE2,268790.595200142,0.9734515503317404,3.7245660243695586,0.0016236120420093979
429,minneapolis,strip_mall,66433.46329682377,105555.39168273122,1411.93253993516,241071.0111684842,2090.0,6A,MROW,AbsorptionChiller,31.786346075035297,0.0279,RE2,247640.0485892208,0.973473444791504,3.727640202690752,0.0017835599055936611
430,minneapolis,supermarket,71679.7319896904,113891.12971695238,1523.4332372208867,261351.77669492975,4181.0,6A,MROW,AbsorptionChiller,17.144159767924037,0.0279,RE2,268439.57279017195,0.9735963069022523,3.744985721051263,0.0008957153123777238
431,minneapolis,warehouse,14570.77077760158,23151.335791078087,309.67744825995925,54809.913587979034,4835.0,6A,MROW,AbsorptionChiller,3.013603056380885,0.0279,RE2,56250.69258303733,0.9743864665678309,3.860515922020185,0.0007984521038304416
432,phoenix,full_service_restaurant,266638.07857127185,423658.28039657604,5666.9479632347575,1281413.8844955736,569.52,2B,AZNM,AbsorptionChiller,468.1803599017978,0.0279,RE2,1307779.4452989004,0.979839443953563,4.904698729852771,0.008611986813198432
433,phoenix,hospital,16674461.267935596,26493866.236831024,354387.8834811931,65236261.47974736,22422.0,2B,AZNM,AbsorptionChiller,743.6652068475424,0.0279,RE2,66885056.44848609,0.9753488289270025,4.011227431803372,0.0001788969508430725
434,phoenix,large_hotel,3981322.8122200817,6325879.579416324,84616.38083571747,16224886.099571435,11345.0,2B,AZNM,AbsorptionChiller,350.93193585016144,0.0279,RE2,16618565.0866303,0.9763108917643207,4.174131531264451,0.0003679269749902557
435,phoenix,large_office,8387812.171068958,13327301.560698466,178268.96800911927,36962301.17975826,46320.0,2B,AZNM,AbsorptionChiller,181.0840278728186,0.0279,RE2,37791700.24004323,0.9780534070968799,4.505549178889993,9.727005999330727e-05
436,phoenix,medium_office,838239.4245932477,1331869.3079648295,17815.38190402187,3941787.766071306,4982.0,2B,AZNM,AbsorptionChiller,168.2535978709851,0.0279,RE2,4024674.0988684855,0.9794054547620433,4.801341932612442,0.0009637378427564115
437,phoenix,midrise_apartment,365488.4260348538,580720.4991442706,7767.847347994069,1708180.2624522133,3135.0,2B,AZNM,AbsorptionChiller,116.58322999516868,0.0279,RE2,1744320.2893049738,0.9792813125695164,4.772573261016565,0.001522351917389654
438,phoenix,outpatient_healthcare,1924976.0250693748,3058573.017610228,40912.157119474694,8348475.386033629,3804.0,2B,AZNM,AbsorptionChiller,506.03996452927834,0.0279,RE2,8538819.813603252,0.9777083447449747,4.435805798306251,0.0011660898523412856
439,phoenix,primary_school,1117634.0042763494,1775796.251239076,23753.448037553364,5355767.528545255,6871.0,2B,AZNM,AbsorptionChiller,162.6595843801993,0.0279,RE2,5466280.803518983,0.9797827299866148,4.890939952259518,0.0007118235995138289
440,phoenix,quick_service_restaurant,119619.07263903387,190061.41541535332,2542.3040238216017,577355.8487704094,232.0,2B,AZNM,AbsorptionChiller,515.5994510303184,0.0279,RE2,589183.9565553182,0.9799245928995381,4.925501791284217,0.021230611169328523
441,phoenix,secondary_school,11281158.855991058,17924507.960074607,239762.22955266174,51636435.92507391,19592.0,2B,AZNM,AbsorptionChiller,575.8043515716138,0.0279,RE2,52751933.31143133,0.9788539051304173,4.676109430319429,0.00023867442988563848
442,phoenix,small_hotel,733770.7055353516,1165880.1210172707,15595.073394977959,3277485.01012842,4014.0,2B,AZNM,AbsorptionChiller,182.8028663516073,0.0279,RE2,3350041.324125863,0.9783416659744113,4.565515220019185,0.0011373979123117052
443,phoenix,small_office,71996.84106732268,114394.98080696819,1530.172862150823,339311.2283823942,511.0,2B,AZNM,AbsorptionChiller,140.89401383037705,0.0279,RE2,346430.3806841932,0.9794499769687092,4.811744175834795,0.00941632911122269
444,phoenix,stand_alone_retail,401983.2397528322,638706.7031628354,8543.483788880223,1950487.9404113377,2294.0,2B,AZNM,AbsorptionChiller,175.23244976147873,0.0279,RE2,1990236.627494637,0.9800281602025704,4.951043801523604,0.00215825797799634
445,phoenix,strip_mall,314040.56571715436,498975.5655283665,6674.408823375267,1532387.7307532055,2090.0,2B,AZNM,AbsorptionChiller,150.25864388380592,0.0279,RE2,1563440.518391388,0.9801381713772312,4.97846676215558,0.0023820415129931004
446,phoenix,supermarket,476932.2068895614,757792.2842800801,10136.39917042612,2362393.118391487,4181.0,2B,AZNM,AbsorptionChiller,114.07132429790992,0.0279,RE2,2409552.868293639,0.9804280078172558,5.05219155571013,0.0012083691833796053
447,phoenix,warehouse,157690.34950958707,250552.44422078814,3351.445561577096,790162.8943519138,4835.0,2B,AZNM,AbsorptionChiller,32.61434322845648,0.0279,RE2,805755.5453354887,0.9806484099627478,5.109732763237369,0.001056821667680945
448,san_francisco,full_service_restaurant,11326.412683080798,17996.41126311727,240.72402422441013,40270.4606708324,569.52,3C,CAMX,AbsorptionChiller,19.887646936158166,0.0279,RE2,41390.43282139497,0.9729412795610185,3.6543285133185455,0.006416506028442452
449,san_francisco,hospital,13677543.281808356,21732096.547762237,290693.38654936646,38621308.012838386,22422.0,3C,CAMX,AbsorptionChiller,610.0054982520898,0.0279,RE2,39973763.37468672,0.9661664239823671,2.922583577407013,0.00013034446424971068
450,san_francisco,large_hotel,2900597.843419503,4608727.684544292,61647.37283214219,8333960.896091124,11345.0,3C,CAMX,AbsorptionChiller,255.6719121568535,0.0279,RE2,8620776.227256335,0.9667297556966638,2.9720687570715896,0.0002619716841843622
451,san_francisco,large_office,3282700.888418669,5215846.967154113,69768.33621519155,10330971.66971482,46320.0,3C,CAMX,AbsorptionChiller,70.87005372233742,0.0279,RE2,10655569.905407561,0.9695372243273433,3.24597648935981,7.00772126373016e-05
452,san_francisco,medium_office,170053.08318796114,270195.4543986492,3614.1948613547997,549727.6202314465,4982.0,3C,CAMX,AbsorptionChiller,34.13349722761163,0.0279,RE2,566542.7162920301,0.9703198089446161,3.3315639191664963,0.0006687201764685862
453,san_francisco,midrise_apartment,68170.2860357162,108315.01003452715,1448.8458125457605,214156.7012765654,3135.0,3C,CAMX,AbsorptionChiller,21.744907826384754,0.0279,RE2,220897.47825442842,0.9694845906294185,3.2403777525400796,0.0010336133181946027
454,san_francisco,outpatient_healthcare,935618.1339681877,1486593.257304999,19885.004073937132,2746238.468939388,3804.0,3C,CAMX,AbsorptionChiller,245.9563969422155,0.0279,RE2,2838753.7500725724,0.9674098955815315,3.03409440989853,0.0007976063117504022
455,san_francisco,primary_school,185266.11317057564,294367.2687043588,3937.5224585852957,606595.5830317249,6871.0,3C,CAMX,AbsorptionChiller,26.963486125829668,0.0279,RE2,624914.9656111683,0.9706849994198379,3.373066746619795,0.0004909135128248864
456,san_francisco,quick_service_restaurant,3472.5962586700903,5517.569610998038,73.80424581760158,12794.03916211975,232.0,3C,CAMX,AbsorptionChiller,14.968087321853837,0.0279,RE2,13137.414528061336,0.9738627897286685,3.7831678517941523,0.016306757981871346
457,san_francisco,secondary_school,2586770.5593144875,4110090.999799688,54977.496953963855,8388515.49630264,19592.0,3C,CAMX,AbsorptionChiller,132.03198036517392,0.0279,RE2,8644299.129425513,0.9704101362882994,3.341734000450474,0.00017056625155423
458,san_francisco,small_hotel,271737.0067503561,431759.9107255675,5775.317183467572,810422.2513050792,4014.0,3C,CAMX,AbsorptionChiller,67.69731109874343,0.0279,RE2,837292.0015387298,0.9679087460715369,3.0812586461878086,0.0007676279636740929
459,san_francisco,small_office,7105.732828875942,11290.219939213957,151.02050838970987,23623.569190302525,511.0,3C,CAMX,AbsorptionChiller,13.905543696430415,0.0279,RE2,24326.194381557216,0.9711165182587137,3.423460319631154,0.006699530958182297
460,san_francisco,stand_alone_retail,12249.044525333578,19462.370745807777,260.33302631175656,41392.45807915812,2294.0,3C,CAMX,AbsorptionChiller,5.339600926474969,0.0279,RE2,42603.661407451735,0.9715704404673123,3.478121197072839,0.0015161818644606972
461,san_francisco,strip_mall,12205.814893220579,19393.683663672702,259.4142525305814,42087.222727058295,2090.0,3C,CAMX,AbsorptionChiller,5.840102819722765,0.0279,RE2,43294.15144648851,0.9721225921029547,3.5470103246064455,0.0016971341266059548
462,san_francisco,supermarket,8628.03831147981,13708.994206017951,183.37457424665092,31675.4571238252,4181.0,3C,CAMX,AbsorptionChiller,2.0636303065007917,0.0279,RE2,32528.610094074902,0.9737722279623283,3.7701049670577857,0.0009017232640654833
463,san_francisco,warehouse,1529.0296860804071,2429.4582789944216,32.496977594828905,5550.380383283136,4835.0,3C,CAMX,AbsorptionChiller,0.31624192059574086,0.0279,RE2,5701.573061292435,0.973482287013783,3.7288831689776667,0.0007712271290543261
464,seattle,full_service_restaurant,15625.237092130605,24826.765601940824,332.08837233141503,57258.54915467102,569.52,4C,NWPP,AbsorptionChiller,27.435800484847952,0.0279,RE2,58803.59531171812,0.9737253113715785,3.763372994918176,0.006607973372169855
465,seattle,hospital,13382720.384986538,21263655.722811837,284427.4172489127,36706484.414070144,22422.0,4C,NWPP,AbsorptionChiller,596.8566758088724,0.0279,RE2,38029787.25931611,0.9652035170162095,2.8417082749468476,0.00012673750222758217
466,seattle,large_hotel,2635595.468856204,4187668.356071544,56015.189031424045,7418080.397841465,11345.0,4C,NWPP,AbsorptionChiller,232.31339522751907,0.0279,RE2,7678691.9089933755,0.966060428750022,2.913456180862906,0.00025680530461550516
467,seattle,large_office,2131356.6276067356,3386488.863864035,45298.43285873516,7073985.849292094,46320.0,4C,NWPP,AbsorptionChiller,46.0137441193164,0.0279,RE2,7284737.4908424895,0.9710694253821325,3.4178876479354834,7.378859343556743e-05
468,seattle,medium_office,123303.73380321776,195915.93259844676,2620.615355764388,424006.64759372186,4982.0,4C,NWPP,AbsorptionChiller,24.749846206988714,0.0279,RE2,436199.1000306944,0.9720484236759898,3.5375984698632963,0.0007100759674554991
469,seattle,midrise_apartment,43240.359102575974,68704.1261296485,919.0017654600797,144023.11657315644,3135.0,4C,NWPP,AbsorptionChiller,13.79277802315023,0.0279,RE2,148298.786136879,0.9711685464520515,3.429638171715469,0.0010939834678518243
470,seattle,outpatient_healthcare,806348.7142857026,1281198.512698397,17137.5980076188,2348006.2060799277,3804.0,4C,NWPP,AbsorptionChiller,211.97389965449594,0.0279,RE2,2427739.1390844737,0.9671575369359435,3.010780690876486,0.0007914775738371414
471,seattle,primary_school,101668.41028054242,161539.80744575086,2160.7926131624663,355641.31658786064,6871.0,4C,NWPP,AbsorptionChiller,14.796741417630974,0.0279,RE2,365694.43678506726,0.972509507430338,3.596932771703374,0.0005234948001314764
472,seattle,quick_service_restaurant,5063.349115665304,8045.099150445992,107.61304653827312,18954.49273907279,232.0,4C,NWPP,AbsorptionChiller,21.82478067097114,0.0279,RE2,19455.164059886636,0.974265376571861,3.8423509055883662,0.01656185735167399
473,seattle,secondary_school,1407931.6389288323,2237046.9374091467,29923.240432700804,4824452.650744603,19592.0,4C,NWPP,AbsorptionChiller,71.8625785488379,0.0279,RE2,4963670.977819306,0.9719525472786543,3.5255056712808255,0.00017994618575341086
474,seattle,small_hotel,209813.83973616484,333370.8786919055,4459.243473859287,635778.0473454219,4014.0,4C,NWPP,AbsorptionChiller,52.27051313805801,0.0279,RE2,656524.7448110827,0.9683992147597867,3.129082169396664,0.0007795421448422182
475,seattle,small_office,5982.7171709288405,9505.872838253565,127.15268227280706,21034.661423690486,511.0,4C,NWPP,AbsorptionChiller,11.707861391250177,0.0279,RE2,21626.24119423353,0.9726452800914481,3.6147858199480907,0.007073944853127379
476,seattle,stand_alone_retail,17188.440398590796,27310.521966649856,365.31165327138274,62815.24281141853,2294.0,4C,NWPP,AbsorptionChiller,7.492781342018655,0.0279,RE2,64514.860783734024,0.9736554035509286,3.7533865369788475,0.0016361754738355918
477,seattle,strip_mall,17693.59298662469,28113.15330097036,376.0478296090638,64757.59448631166,2090.0,4C,NWPP,AbsorptionChiller,8.465833964892196,0.0279,RE2,66507.16268083897,0.9736935372972787,3.758827431551887,0.0017984820246659745
