,city,building,CoolingDemand_kWh,floor_area_m^2,climate_zone,eGRID_subregion,grid_loss_factor,w4e_int_factor_(L/kWhe),CoolingDemand_intensity_kWh/sqm,chiller_type,Cooling_ElecDemand_kWh,Cooling_HeatDemand_kWh,PoG_annual_water_consumption_L,PoG_WaterConsumption_intensity_L/kWh,PoG_WaterConsumption_intensity_L/kWh_sqm,MakeupWater_kg,percent_evaporation
506,baltimore,small_hotel,386590.9083973884,4014.0,4A,NEWE,0.053,8.08,96.31063985983766,AirCooledChiller,116636.26743019714,0,942421.0408359929,2.4377734198219945,0.0006073177428555043,0,0
507,baltimore,small_office,22528.651074165053,511.0,4A,NEWE,0.053,8.08,44.0873797928866,AirCooledChiller,6796.998363000469,0,54919.74677304379,2.4377734198219945,0.004770593776559676,0,0
508,baltimore,stand_alone_retail,127906.9304286284,2294.0,4A,NEWE,0.053,8.08,55.75716234900977,AirCooledChiller,38590.11326855586,0,311808.1152099314,2.4377734198219945,0.001062673679085438,0,0
509,baltimore,strip_mall,116625.24048155417,2090.0,4A,NEWE,0.053,8.08,55.80155046964314,AirCooledChiller,35186.37516414366,0,284305.9113262808,2.4377734198219945,0.001166398765465069,0,0
510,baltimore,supermarket,125835.34628655232,4181.0,4A,NEWE,0.053,8.08,30.09694960214119,AirCooledChiller,37965.10673904128,0,306758.06245145353,2.4377734198219945,0.0005830598947194437,0,0
511,baltimore,warehouse,27889.629316434264,4835.0,4A,NEWE,0.053,8.08,5.768279072685473,AirCooledChiller,8414.430326273727,0,67988.59703629171,2.4377734198219945,0.0005041930547718706,0,0
512,baltimore,full_service_restaurant,94354.6876052642,569.52,4A,NYCW,0.053,5.78,165.6740546517492,AirCooledChiller,28467.246222737733,0,164540.6831674241,1.7438527681399913,0.003061969321779729,0,0
513,baltimore,hospital,16332923.58797378,22422.0,4A,NYCW,0.053,5.78,728.4329492451067,AirCooledChiller,4927718.686973535,0,28482214.010707036,1.7438527681399913,7.777418464632911e-05,0,0
514,baltimore,large_hotel,3297171.8709036363,11345.0,4A,NYCW,0.053,5.78,290.6277541563364,AirCooledChiller,994772.0232021833,0,5749782.29410862,1.7438527681399911,0.00015371112984927202,0,0
515,baltimore,large_office,5800386.858040384,46320.0,4A,NYCW,0.053,5.78,125.22424132211538,AirCooledChiller,1750003.5776257005,0,10115020.67867655,1.7438527681399911,3.764794404447304e-05,0,0
516,baltimore,medium_office,407672.0136246548,4982.0,4A,NYCW,0.053,5.78,81.82898707841325,AirCooledChiller,122996.53450736305,0,710919.9694525584,1.7438527681399911,0.0003500306640184647,0,0
517,baltimore,midrise_apartment,133634.22680022588,3135.0,4A,NYCW,0.053,5.78,42.626547623676515,AirCooledChiller,40318.065107927556,0,233038.4163238213,1.7438527681399911,0.0005562528765996782,0,0
518,baltimore,outpatient_healthcare,1255467.9023741249,3804.0,4A,NYCW,0.053,5.78,330.0388807502957,AirCooledChiller,378780.48042664805,0,2189351.1768660257,1.7438527681399911,0.00045842606943743194,0,0
519,baltimore,primary_school,437185.9414027138,6871.0,4A,NYCW,0.053,5.78,63.627702139821544,AirCooledChiller,131901.02320190493,0,762387.9141070105,1.7438527681399911,0.0002537989765885593,0,0
520,baltimore,quick_service_restaurant,38096.9091924772,232.0,4A,NYCW,0.053,5.78,164.21081548481553,AirCooledChiller,11494.013936484296,0,66435.40055287923,1.743852768139991,0.007516606759224099,0,0
521,baltimore,secondary_school,5208023.774135944,19592.0,4A,NYCW,0.053,5.78,265.8239982715366,AirCooledChiller,1571284.8918799048,0,9082026.67506585,1.7438527681399911,8.900840997039563e-05,0,0
522,baltimore,small_hotel,386590.9083973884,4014.0,4A,NYCW,0.053,5.78,96.31063985983766,AirCooledChiller,116636.26743019714,0,674157.6257465396,1.7438527681399911,0.0004344426427852494,0,0
523,baltimore,small_office,22528.651074165053,511.0,4A,NYCW,0.053,5.78,44.0873797928866,AirCooledChiller,6796.998363000469,0,39286.65053814271,1.7438527681399911,0.0034126277263013525,0,0
524,baltimore,stand_alone_retail,127906.9304286284,2294.0,4A,NYCW,0.053,5.78,55.75716234900977,AirCooledChiller,38590.11326855586,0,223050.8546922529,1.7438527681399911,0.0007601799338012167,0,0
525,baltimore,strip_mall,116625.24048155417,2090.0,4A,NYCW,0.053,5.78,55.80155046964314,AirCooledChiller,35186.37516414366,0,203377.24844875038,1.7438527681399911,0.0008343793148995173,0,0
526,baltimore,supermarket,125835.34628655232,4181.0,4A,NYCW,0.053,5.78,30.09694960214119,AirCooledChiller,37965.10673904128,0,219438.3169516586,1.7438527681399911,0.00041708987518296846,0,0
527,baltimore,warehouse,27889.629316434264,4835.0,4A,NYCW,0.053,5.78,5.768279072685473,AirCooledChiller,8414.430326273727,0,48635.407285862144,1.7438527681399913,0.00036067275452740256,0,0
528,baltimore,full_service_restaurant,94354.6876052642,569.52,4A,NYLI,0.053,4.37,165.6740546517492,AirCooledChiller,28467.246222737733,0,124401.8659933639,1.3184492381958066,0.0023150183280583768,0,0
529,baltimore,hospital,16332923.58797378,22422.0,4A,NYLI,0.053,4.37,728.4329492451067,AirCooledChiller,4927718.686973535,0,21534130.66207435,1.3184492381958064,5.880158942983705e-05,0,0
530,baltimore,large_hotel,3297171.8709036363,11345.0,4A,NYLI,0.053,4.37,290.6277541563364,AirCooledChiller,994772.0232021833,0,4347153.741393541,1.3184492381958064,0.00011621412412479563,0,0
531,baltimore,large_office,5800386.858040384,46320.0,4A,NYLI,0.053,4.37,125.22424132211538,AirCooledChiller,1750003.5776257005,0,7647515.634224311,1.3184492381958064,2.846393001286283e-05,0,0
532,baltimore,medium_office,407672.0136246548,4982.0,4A,NYLI,0.053,4.37,81.82898707841325,AirCooledChiller,122996.53450736305,0,537494.8557971765,1.3184492381958064,0.000264642560858251,0,0
533,baltimore,midrise_apartment,133634.22680022588,3135.0,4A,NYLI,0.053,4.37,42.626547623676515,AirCooledChiller,40318.065107927556,0,176189.94452164343,1.3184492381958064,0.0004205579707163657,0,0
534,baltimore,outpatient_healthcare,1255467.9023741249,3804.0,4A,NYLI,0.053,4.37,330.0388807502957,AirCooledChiller,378780.48042664805,0,1655270.699464452,1.3184492381958064,0.000346595488484702,0,0
535,baltimore,primary_school,437185.9414027138,6871.0,4A,NYLI,0.053,4.37,63.627702139821544,AirCooledChiller,131901.02320190493,0,576407.4713923245,1.3184492381958064,0.00019188607745536406,0,0
536,baltimore,quick_service_restaurant,38096.9091924772,232.0,4A,NYLI,0.053,4.37,164.21081548481553,AirCooledChiller,11494.013936484296,0,50228.84090243638,1.3184492381958064,0.005682970854292269,0,0
537,baltimore,secondary_school,5208023.774135944,19592.0,4A,NYLI,0.053,4.37,265.8239982715366,AirCooledChiller,1571284.8918799048,0,6866514.977515184,1.3184492381958064,6.729528573886312e-05,0,0
538,baltimore,small_hotel,386590.9083973884,4014.0,4A,NYLI,0.053,4.37,96.31063985983766,AirCooledChiller,116636.26743019714,0,509700.4886699615,1.3184492381958064,0.0003284626901334844,0,0
539,baltimore,small_office,22528.651074165053,511.0,4A,NYLI,0.053,4.37,44.0873797928866,AirCooledChiller,6796.998363000469,0,29702.88284631205,1.3184492381958066,0.0025801354954908154,0,0
540,baltimore,stand_alone_retail,127906.9304286284,2294.0,4A,NYLI,0.053,4.37,55.75716234900977,AirCooledChiller,38590.11326855586,0,168638.79498358912,1.3184492381958064,0.0005747381160400202,0,0
541,baltimore,strip_mall,116625.24048155417,2090.0,4A,NYLI,0.053,4.37,55.80155046964314,AirCooledChiller,35186.37516414366,0,153764.4594673078,1.3184492381958064,0.0006308369560745485,0,0
542,baltimore,supermarket,125835.34628655232,4181.0,4A,NYLI,0.053,4.37,30.09694960214119,AirCooledChiller,37965.10673904128,0,165907.51644961038,1.3184492381958062,0.00031534303711930307,0,0
543,baltimore,warehouse,27889.629316434264,4835.0,4A,NYLI,0.053,4.37,5.768279072685473,AirCooledChiller,8414.430326273727,0,36771.06052581619,1.3184492381958066,0.0002726885704644895,0,0
544,baltimore,full_service_restaurant,94354.6876052642,569.52,4A,NYUP,0.053,7.41,165.6740546517492,AirCooledChiller,28467.246222737733,0,210942.2945104866,2.235631316940715,0.003925465860620725,0,0
545,baltimore,hospital,16332923.58797378,22422.0,4A,NYUP,0.053,7.41,728.4329492451067,AirCooledChiller,4927718.686973535,0,36514395.4704739,2.2356313169407156,9.970704294624545e-05,0,0
546,baltimore,large_hotel,3297171.8709036363,11345.0,4A,NYUP,0.053,7.41,290.6277541563364,AirCooledChiller,994772.0232021833,0,7371260.691928178,2.235631316940715,0.00019705873221160998,0,0
547,baltimore,large_office,5800386.858040384,46320.0,4A,NYUP,0.053,7.41,125.22424132211538,AirCooledChiller,1750003.5776257005,0,12967526.51020644,2.235631316940715,4.8264924804419585e-05,0,0
548,baltimore,medium_office,407672.0136246548,4982.0,4A,NYUP,0.053,7.41,81.82898707841325,AirCooledChiller,122996.53450736305,0,911404.3206995602,2.235631316940715,0.00044874173362920817,0,0
549,baltimore,midrise_apartment,133634.22680022588,3135.0,4A,NYUP,0.053,7.41,42.626547623676515,AirCooledChiller,40318.065107927556,0,298756.8624497432,2.235631316940715,0.0007131200373016635,0,0
550,baltimore,outpatient_healthcare,1255467.9023741249,3804.0,4A,NYUP,0.053,7.41,330.0388807502957,AirCooledChiller,378780.48042664805,0,2806763.359961462,2.235631316940715,0.0005877053935175381,0,0
551,baltimore,primary_school,437185.9414027138,6871.0,4A,NYUP,0.053,7.41,63.627702139821544,AirCooledChiller,131901.02320190493,0,977386.5819261156,2.2356313169407156,0.00032537204438083477,0,0
552,baltimore,quick_service_restaurant,38096.9091924772,232.0,4A,NYUP,0.053,7.41,164.21081548481553,AirCooledChiller,11494.013936484296,0,85170.64326934864,2.235631316940715,0.009636341883365152,0,0
553,baltimore,secondary_school,5208023.774135944,19592.0,4A,NYUP,0.053,7.41,265.8239982715366,AirCooledChiller,1571284.8918799048,0,11643221.048830094,2.2356313169407147,0.00011410939755720267,0,0
554,baltimore,small_hotel,386590.9083973884,4014.0,4A,NYUP,0.053,7.41,96.31063985983766,AirCooledChiller,116636.26743019714,0,864274.7416577608,2.235631316940715,0.0005569584745741692,0,0
555,baltimore,small_office,22528.651074165053,511.0,4A,NYUP,0.053,7.41,44.0873797928866,AirCooledChiller,6796.998363000469,0,50365.75786983348,2.235631316940715,0.0043750123619192074,0,0
556,baltimore,stand_alone_retail,127906.9304286284,2294.0,4A,NYUP,0.053,7.41,55.75716234900977,AirCooledChiller,38590.11326855586,0,285952.73931999895,2.235631316940715,0.0009745559358939473,0,0
557,baltimore,strip_mall,116625.24048155417,2090.0,4A,NYUP,0.053,7.41,55.80155046964314,AirCooledChiller,35186.37516414366,0,260731.03996630452,2.235631316940715,0.0010696800559524954,0,0
558,baltimore,supermarket,125835.34628655232,4181.0,4A,NYUP,0.053,7.41,30.09694960214119,AirCooledChiller,37965.10673904128,0,281321.4409362959,2.235631316940715,0.000534712106419688,0,0
559,baltimore,warehouse,27889.629316434264,4835.0,4A,NYUP,0.053,7.41,5.768279072685473,AirCooledChiller,8414.430326273727,0,62350.928717688315,2.235631316940715,0.00046238496730935163,0,0
560,baltimore,full_service_restaurant,94354.6876052642,569.52,4A,RFCE,0.053,7.42,165.6740546517492,AirCooledChiller,28467.246222737733,0,211226.96697271397,2.238648363252376,0.003930763385398891,0,0
561,baltimore,hospital,16332923.58797378,22422.0,4A,RFCE,0.053,7.42,728.4329492451067,AirCooledChiller,4927718.686973535,0,36563672.65734363,2.238648363252376,9.984160035912836e-05,0,0
562,baltimore,large_hotel,3297171.8709036363,11345.0,4A,RFCE,0.053,7.42,290.6277541563364,AirCooledChiller,994772.0232021833,0,7381208.4121602,2.238648363252376,0.00019732466842242187,0,0
563,baltimore,large_office,5800386.858040384,46320.0,4A,RFCE,0.053,7.42,125.22424132211538,AirCooledChiller,1750003.5776257005,0,12985026.545982698,2.238648363252376,4.83300596557076e-05,0,0
564,baltimore,medium_office,407672.0136246548,4982.0,4A,RFCE,0.053,7.42,81.82898707841325,AirCooledChiller,122996.53450736305,0,912634.2860446338,2.238648363252376,0.0004493473230133232,0,0
565,baltimore,midrise_apartment,133634.22680022588,3135.0,4A,RFCE,0.053,7.42,42.626547623676515,AirCooledChiller,40318.065107927556,0,299160.0431008225,2.238648363252376,0.0007140824125206941,0,0
566,baltimore,outpatient_healthcare,1255467.9023741249,3804.0,4A,RFCE,0.053,7.42,330.0388807502957,AirCooledChiller,378780.48042664805,0,2810551.1647657286,2.238648363252376,0.0005884985182051462,0,0
567,baltimore,primary_school,437185.9414027138,6871.0,4A,RFCE,0.053,7.42,63.627702139821544,AirCooledChiller,131901.02320190493,0,978705.5921581346,2.238648363252376,0.00032581114295624744,0,0
568,baltimore,quick_service_restaurant,38096.9091924772,232.0,4A,RFCE,0.053,7.42,164.21081548481553,AirCooledChiller,11494.013936484296,0,85285.58340871347,2.2386483632523757,0.009649346393329206,0,0
569,baltimore,secondary_school,5208023.774135944,19592.0,4A,RFCE,0.053,7.42,265.8239982715366,AirCooledChiller,1571284.8918799048,0,11658933.897748893,2.2386483632523757,0.0001142633913460788,0,0
570,baltimore,small_hotel,386590.9083973884,4014.0,4A,RFCE,0.053,7.42,96.31063985983766,AirCooledChiller,116636.26743019714,0,865441.1043320628,2.238648363252376,0.0005577101054440399,0,0
571,baltimore,small_office,22528.651074165053,511.0,4A,RFCE,0.053,7.42,44.0873797928866,AirCooledChiller,6796.998363000469,0,50433.72785346348,2.238648363252376,0.004380916562137722,0,0
572,baltimore,stand_alone_retail,127906.9304286284,2294.0,4A,RFCE,0.053,7.42,55.75716234900977,AirCooledChiller,38590.11326855586,0,286338.6404526845,2.2386483632523757,0.000975871126090835,0,0
573,baltimore,strip_mall,116625.24048155417,2090.0,4A,RFCE,0.053,7.42,55.80155046964314,AirCooledChiller,35186.37516414366,0,261082.90371794597,2.2386483632523757,0.001071123618781041,0,0
574,baltimore,supermarket,125835.34628655232,4181.0,4A,RFCE,0.053,7.42,30.09694960214119,AirCooledChiller,37965.10673904128,0,281701.0920036863,2.238648363252376,0.0005354337152002814,0,0
575,baltimore,warehouse,27889.629316434264,4835.0,4A,RFCE,0.053,7.42,5.768279072685473,AirCooledChiller,8414.430326273727,0,62435.07302095105,2.238648363252376,0.0004630089686147624,0,0
576,baltimore,full_service_restaurant,94354.6876052642,569.52,4A,RFCW,0.053,6.55,165.6740546517492,AirCooledChiller,28467.246222737733,0,186460.46275893215,1.9761653341378793,0.003469878729698482,0,0
577,baltimore,hospital,16332923.58797378,22422.0,4A,RFCW,0.053,6.55,728.4329492451067,AirCooledChiller,4927718.686973535,0,32276557.39967666,1.9761653341378793,8.813510543831412e-05,0,0
578,baltimore,large_hotel,3297171.8709036363,11345.0,4A,RFCW,0.053,6.55,290.6277541563364,AirCooledChiller,994772.0232021833,0,6515756.7519743005,1.976165334137879,0.0001741882180817875,0,0
579,baltimore,large_office,5800386.858040384,46320.0,4A,RFCW,0.053,6.55,125.22424132211538,AirCooledChiller,1750003.5776257005,0,11462523.433448339,1.9761653341378793,4.266332759365025e-05,0,0
580,baltimore,medium_office,407672.0136246548,4982.0,4A,RFCW,0.053,6.55,81.82898707841325,AirCooledChiller,122996.53450736305,0,805627.301023228,1.976165334137879,0.00039666104659531894,0,0
581,baltimore,midrise_apartment,133634.22680022588,3135.0,4A,RFCW,0.053,6.55,42.626547623676515,AirCooledChiller,40318.065107927556,0,264083.3264569255,1.976165334137879,0.0006303557684650332,0,0
582,baltimore,outpatient_healthcare,1255467.9023741249,3804.0,4A,RFCW,0.053,6.55,330.0388807502957,AirCooledChiller,378780.48042664805,0,2481012.1467945445,1.976165334137879,0.000519496670383249,0,0
583,baltimore,primary_school,437185.9414027138,6871.0,4A,RFCW,0.053,6.55,63.627702139821544,AirCooledChiller,131901.02320190493,0,863951.7019724773,1.9761653341378793,0.00028760956689533973,0,0
584,baltimore,quick_service_restaurant,38096.9091924772,232.0,4A,RFCW,0.053,6.55,164.21081548481553,AirCooledChiller,11494.013936484296,0,75285.79128397214,1.9761653341378789,0.008517954026456375,0,0
585,baltimore,secondary_school,5208023.774135944,19592.0,4A,RFCW,0.053,6.55,265.8239982715366,AirCooledChiller,1571284.8918799048,0,10291916.041813375,1.9761653341378789,0.00010086593171385662,0,0
586,baltimore,small_hotel,386590.9083973884,4014.0,4A,RFCW,0.053,6.55,96.31063985983766,AirCooledChiller,116636.26743019714,0,763967.5516677912,1.9761653341378789,0.0004923182197652912,0,0
587,baltimore,small_office,22528.651074165053,511.0,4A,RFCW,0.053,6.55,44.0873797928866,AirCooledChiller,6796.998363000469,0,44520.33927765307,1.9761653341378789,0.0038672511431269646,0,0
588,baltimore,stand_alone_retail,127906.9304286284,2294.0,4A,RFCW,0.053,6.55,55.75716234900977,AirCooledChiller,38590.11326855586,0,252765.2419090409,1.976165334137879,0.0008614495789615864,0,0
589,baltimore,strip_mall,116625.24048155417,2090.0,4A,RFCW,0.053,6.55,55.80155046964314,AirCooledChiller,35186.37516414366,0,230470.75732514096,1.9761653341378789,0.0009455336526975497,0,0
590,baltimore,supermarket,125835.34628655232,4181.0,4A,RFCW,0.053,6.55,30.09694960214119,AirCooledChiller,37965.10673904128,0,248671.44914072036,1.9761653341378789,0.00047265375128865793,0,0
591,baltimore,warehouse,27889.629316434264,4835.0,4A,RFCW,0.053,6.55,5.768279072685473,AirCooledChiller,8414.430326273727,0,55114.51863709291,1.976165334137879,0.00040872085504402875,0,0
592,baltimore,full_service_restaurant,94354.6876052642,569.52,4A,RMPA,0.053,4.69,165.6740546517492,AirCooledChiller,28467.246222737733,0,133511.38478464,1.414994720168955,0.0024845391209596768,0,0
593,baltimore,hospital,16332923.58797378,22422.0,4A,RMPA,0.053,4.69,728.4329492451067,AirCooledChiller,4927718.686973535,0,23111000.64190588,1.4149947201689548,6.310742664209057e-05,0,0
594,baltimore,large_hotel,3297171.8709036363,11345.0,4A,RMPA,0.053,4.69,290.6277541563364,AirCooledChiller,994772.0232021833,0,4665480.78881824,1.4149947201689548,0.0001247240828707761,0,0
595,baltimore,large_office,5800386.858040384,46320.0,4A,RMPA,0.053,4.69,125.22424132211538,AirCooledChiller,1750003.5776257005,0,8207516.779064536,1.4149947201689548,3.054824525407933e-05,0,0
596,baltimore,medium_office,407672.0136246548,4982.0,4A,RMPA,0.053,4.69,81.82898707841325,AirCooledChiller,122996.53450736305,0,576853.7468395327,1.4149947201689548,0.0002840214211499307,0,0
597,baltimore,midrise_apartment,133634.22680022588,3135.0,4A,RMPA,0.053,4.69,42.626547623676515,AirCooledChiller,40318.065107927556,0,189091.72535618025,1.4149947201689548,0.0004513539777253444,0,0
598,baltimore,outpatient_healthcare,1255467.9023741249,3804.0,4A,RMPA,0.053,4.69,330.0388807502957,AirCooledChiller,378780.48042664805,0,1776480.4532009794,1.4149947201689548,0.00037197547848815847,0,0
599,baltimore,primary_school,437185.9414027138,6871.0,4A,RMPA,0.053,4.69,63.627702139821544,AirCooledChiller,131901.02320190493,0,618615.7988169341,1.4149947201689548,0.0002059372318685715,0,0
600,baltimore,quick_service_restaurant,38096.9091924772,232.0,4A,RMPA,0.053,4.69,164.21081548481553,AirCooledChiller,11494.013936484296,0,53906.92536211135,1.4149947201689548,0.006099115173142046,0,0
601,baltimore,secondary_school,5208023.774135944,19592.0,4A,RMPA,0.053,4.69,265.8239982715366,AirCooledChiller,1571284.8918799048,0,7369326.142916754,1.4149947201689548,7.222308698289887e-05,0,0
602,baltimore,small_hotel,386590.9083973884,4014.0,4A,RMPA,0.053,4.69,96.31063985983766,AirCooledChiller,116636.26743019714,0,547024.0942476246,1.4149947201689548,0.000352514877969346,0,0
